frame_index,iteration,time_ps,temperature_K,pressure_GPa,mag_total_Bohr,abs_mag_total_Bohr,b000,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012
363,364,0.36399999260902405,5100.8564453125,179.44700622558594,nan,nan,1.8724719822269835,-4.257017053265547,2.5326973968620865,3.3936907453875627,0.7001454627523108,1.427203887028706,-1.7835826968521558,1.4120123091090109,-0.15517277055054632,1.072267588306979,-1.093925211043243,1.133360538822611,11.808075175938809
364,365,0.36500000953674316,5022.47802734375,179.47000122070312,nan,nan,1.8954072032328897,-4.172874008695878,2.6183151622416685,3.3468598587256233,0.7370265222053897,1.4767897201254698,-1.8093780500805037,1.4038129154914676,-0.2167101750760399,1.025733750590712,-1.1294740533099725,1.1164847897364405,11.842966225992498
365,366,0.3659999966621399,4965.45556640625,179.30101013183594,nan,nan,2.0023832573796394,-3.9414388838471432,2.7065942933521554,3.209353889977316,0.8516822228888239,1.4691131600374383,-1.8880688224766546,1.3865089027596431,-0.30203775075734063,0.9521756288510633,-1.1923570100774297,1.1274291506584813,11.671703355893113
366,367,0.367000013589859,4931.720703125,179.10400390625,nan,nan,2.0602224461474026,-3.773400540311213,2.8154367577706694,3.137076874590698,0.9219862805177702,1.462170348435157,-1.914483621865566,1.3884963358882538,-0.3600910518508116,0.8956418048524627,-1.272244733948205,1.096773952924678,11.525995291081834
367,368,0.36800000071525574,4918.7421875,178.78599548339844,nan,nan,2.1799970065773446,-3.5200150679513187,2.908749951201596,2.996626654804086,1.0531912117833606,1.3976835922741624,-1.9694296047412543,1.384625744820845,-0.4182712999993863,0.8208925750837088,-1.3909805994566564,1.0874628281437142,11.21039083585736
368,369,0.36899998784065247,4928.39404296875,178.44300842285156,nan,nan,2.3245040638265246,-3.26827912407742,2.995377608981362,2.858387135589648,1.1964061290801116,1.2847841573004035,-2.0141114444795813,1.3817429076787602,-0.46674867172630985,0.7449660999873636,-1.5582036035885363,1.090873399953674,10.832381397121228
369,370,0.3700000047683716,4946.080078125,178.03700256347656,nan,nan,2.501425525142227,-3.0097433607175157,3.043119790205895,2.686798197145239,1.3698504146670156,1.1179820308829567,-2.0529344289660414,1.3629592210033425,-0.5026478306213025,0.6623603860704056,-1.7745533913388567,1.1126666285789553,10.352037598585516
370,371,0.3709999918937683,4962.06494140625,177.802001953125,nan,nan,2.5860836521388406,-2.9118081382077494,3.1630177362588143,2.711709708746299,1.4368810345684775,1.0196549454869048,-2.0080986844936963,1.3717138892380858,-0.5136873194060307,0.6495285629429652,-1.9523530464055625,1.0924888641456199,10.147867274565256
371,372,0.3720000088214874,4995.76318359375,176.30799865722656,nan,nan,2.765961457712701,-2.7613642913995524,3.1780006905689198,2.604931887418022,1.5774597887785937,0.8250872063917265,-1.9876373826008693,1.3295118053733326,-0.5230350914337527,0.5900325602317014,-2.213194293715679,1.1255146670216536,9.736751249274542
372,373,0.37299999594688416,5048.712890625,175.9860076904297,nan,nan,2.926923626670752,-2.689551377429518,3.190016502796559,2.565712517601193,1.6741397539025695,0.6451062414424621,-1.9270035091621598,1.2786142863759848,-0.5190929077848215,0.5531501364388061,-2.472437087525391,1.1624000803153822,9.433384937773386
373,374,0.37400001287460327,5101.33740234375,175.9459991455078,nan,nan,3.114274095687099,-2.662414187096072,3.098954616687378,2.456494427520276,1.778359709694286,0.4231878437034222,-1.845417930600514,1.1758563210345399,-0.5104836778970482,0.48661007569604514,-2.7720639210143663,1.219874084328699,9.08432659599407
374,375,0.375,5145.255859375,174.88400268554688,nan,nan,3.249343731813918,-2.7277375783118876,3.1063574155174587,2.5281036516037605,1.7968951880380213,0.28238076185099215,-1.7114431702831514,1.101734581667324,-0.49061959867053695,0.4850235470548841,-3.0171670065234584,1.2633421417826802,9.008847663515493
375,376,0.37599998712539673,5189.7060546875,175.50401306152344,nan,nan,3.3932932514661713,-2.841154887795283,2.950894612011898,2.4586480050583113,1.8310661897759923,0.10549272520117775,-1.564870588363146,0.9627942756065143,-0.47824852974040294,0.42031857836148234,-3.280087772128814,1.3182244294373051,8.841695548745456
376,377,0.37700000405311584,5235.3076171875,174.35800170898438,nan,nan,3.5047802964846633,-2.9979731515025847,2.848919970325166,2.4886242185202305,1.8049861677377756,-0.016133788723468864,-1.3829698659116114,0.8420898098825882,-0.4629191205544808,0.3860579372976063,-3.495259628155197,1.369109879112684,8.837297601152427
377,378,0.3779999911785126,5272.33935546875,173.1529998779297,nan,nan,3.57856679609184,-3.218878600742575,2.620522626173601,2.419635522071494,1.7636618737123966,-0.12842306841375367,-1.1762744702026537,0.6825056989635229,-0.46807279642795563,0.293764123481513,-3.677037950931658,1.4073196947211208,8.809214023391267
378,379,0.3790000081062317,5298.412109375,172.7100067138672,nan,nan,3.6297100090589773,-3.4081681478574004,2.516873099505945,2.4835617014367704,1.681242933528779,-0.17250580780637148,-0.9523789586611938,0.5751533122640592,-0.46633288173988774,0.25775872750889356,-3.791647278900298,1.4460928402489492,8.911738694909634
379,380,0.3799999952316284,5319.79443359375,172.29000854492188,nan,nan,3.6294925359070285,-3.6742631588295436,2.2727411170166407,2.424368756764573,1.5740245361261196,-0.21512794004665634,-0.7009266347902027,0.4356011636683658,-0.5000548607130532,0.1393659998776727,-3.8631978510988936,1.4633074021569206,8.978348195937599
380,381,0.38100001215934753,5338.62109375,172.4770050048828,nan,nan,3.608073161963741,-3.8849756140249143,2.105806900718071,2.4284092860151167,1.445729792099229,-0.21177074166467932,-0.44512497030892656,0.33884833010528065,-0.5299329281401444,0.05091393153220796,-3.8768161265491337,1.4798413286599046,9.077655572127703
381,382,0.38199999928474426,5348.6826171875,171.87400817871094,nan,nan,3.5057477899628777,-4.153730123163565,1.834119464650414,2.333318460954016,1.2824921027781222,-0.18325466099889814,-0.16742549481368438,0.22912747087136684,-0.599394270828692,-0.10570026674103469,-3.817691728848639,1.457788916934057,9.148432369638433
382,383,0.382999986410141,5348.01953125,171.16500854492188,nan,nan,3.4481480068210626,-4.308147664478292,1.689216228303467,2.3185382875056435,1.1284684265238374,-0.15564808132921779,0.08822470503302168,0.17642839484593595,-0.6345953031887162,-0.20265190804015784,-3.7511945889228593,1.4732279530446355,9.210845693111736
383,384,0.3840000033378601,5341.52001953125,171.87100219726562,nan,nan,3.312369606446322,-4.51877291246117,1.4556035249832517,2.2054692276880963,0.9514528848063517,-0.1077585860322144,0.34288994767051795,0.12406137938806862,-0.7159135786088896,-0.3721437507191907,-3.617855482819624,1.444054691883509,9.246548311574037
384,385,0.38499999046325684,5331.29248046875,171.26800537109375,nan,nan,3.2216285464417136,-4.630397866942398,1.3109938906553569,2.124523073932982,0.7981684200018071,-0.07358008138452592,0.5595095645016762,0.11132794380618921,-0.7638810028581666,-0.49801447861109294,-3.4852345251961885,1.4464292259377483,9.246088988977835
385,386,0.38600000739097595,5313.41552734375,171.48300170898438,nan,nan,3.048624748085695,-4.781260898452928,1.119571716048472,1.9761086904608465,0.6334640999611186,0.00011368382251065296,0.7530604404359973,0.10286412016117903,-0.8515898235157894,-0.66658530706696,-3.278234105896494,1.3924069213820405,9.247487320641905
386,387,0.3869999945163727,5287.7236328125,171.0800018310547,nan,nan,2.982078808304092,-4.7996895607717205,1.0363278803042062,1.8653580258810432,0.5251340240991227,0.024359834142537354,0.8938665653752952,0.12952193091355124,-0.8743589361651694,-0.7681690852843143,-3.121797282659636,1.4021534906086466,9.184293139292032
387,388,0.3880000114440918,5259.34716796875,170.82701110839844,nan,nan,2.786189276166222,-4.901232819961366,0.9053322359746018,1.7042429920520217,0.4108075996024725,0.12510712117295036,0.9938021135608635,0.16077876755378148,-0.9620587073008227,-0.9094973085154986,-2.868492294125632,1.3074081742430523,9.191489435887837
388,389,0.3889999985694885,5226.83447265625,170.62100219726562,nan,nan,2.6905365492634443,-4.901248028505637,0.8572443139864429,1.5693177548485064,0.353397997631317,0.1739254622607315,1.0456253719508513,0.2168578716158574,-0.9933947071817576,-0.997897875225049,-2.6773942559443022,1.268573042141717,9.148674553157411
389,390,0.38999998569488525,5184.4609375,170.70899963378906,nan,nan,2.5251160906403274,-4.942212720404373,0.8131732770001573,1.4396093786816175,0.3091772774748115,0.26403729957728916,1.0547990404095924,0.2842628287600337,-1.0601199131889698,-1.0836384050589678,-2.4482788951059793,1.1586291082326812,9.181053820412595
390,391,0.39100000262260437,5136.5673828125,170.55601501464844,nan,nan,2.4471726473285393,-4.914638972209044,0.8265959450680995,1.3247048017552299,0.3077790972428548,0.29616502991374505,1.0370067848017972,0.36292491350511397,-1.0913614120353337,-1.135856605380345,-2.286332303182426,1.0963122658888567,9.174360175876094
391,392,0.3919999897480011,5084.2626953125,170.7939910888672,nan,nan,2.287580148348595,-4.933068127312293,0.8467947909653473,1.2468621379161078,0.3113736370796616,0.37985495262059005,0.9853350950522239,0.45395910684250845,-1.1647186310305295,-1.1793475354536644,-2.0935262720305308,0.9486209054422042,9.267034683509735
392,393,0.3930000066757202,5028.3642578125,170.86700439453125,nan,nan,2.2410645769380593,-4.877331834128523,0.9053614678455062,1.1613359189926684,0.33939776315848186,0.37600988581338274,0.9347388635493402,0.542353164343023,-1.198901671040639,-1.205883488204194,-1.9839405966469175,0.8767533558398993,9.284123038994178
393,394,0.39399999380111694,4973.1357421875,170.91600036621094,nan,nan,2.1002283580265404,-4.888967098725838,0.9894359258404786,1.1711909365630342,0.36129359860654064,0.42660378216004013,0.8640260454667427,0.6413523109424782,-1.2982300876229398,-1.2109869120801664,-1.858034941273832,0.7090082555569736,9.43756150872721
394,395,0.39500001072883606,4919.16552734375,171.0019989013672,nan,nan,2.070186440759946,-4.829029303102822,1.0882525947361483,1.1547590198103157,0.3994008163401327,0.39230488124679297,0.8147971023414696,0.7303294520271448,-1.3622335524363898,-1.2186065132312351,-1.8056265953939388,0.6259011736139067,9.481553260959815
395,396,0.3959999978542328,4867.70947265625,171.0760040283203,nan,nan,1.9360774569103805,-4.849900671633432,1.2320385363966355,1.291387538790068,0.41942640278329313,0.4155093171727967,0.7608843341892886,0.8297133575774741,-1.5050143455295897,-1.1868527711349084,-1.7485142470565382,0.4446599860257549,9.690935031810225
396,397,0.3970000147819519,4817.46044921875,171.37600708007812,nan,nan,1.9259190479331865,-4.7917199658825185,1.3585778197053775,1.3519312051812367,0.4500108788112602,0.3508848391936444,0.7433600632763858,0.9058839808089331,-1.600030340561238,-1.1793218804713304,-1.7472607806080092,0.3665508471724915,9.740127186015208
397,398,0.39800000190734863,4770.267578125,171.21600341796875,nan,nan,1.8158006233448531,-4.810804981053853,1.539712964293913,1.6095771362345084,0.45645986838244856,0.3532563133529483,0.7325678743142275,0.9825154975540369,-1.7688049869669595,-1.1110638783722104,-1.7492568184518251,0.20160202588987303,9.953420142380399
398,399,0.39899998903274536,4726.91015625,171.16000366210938,nan,nan,1.822023784402071,-4.764698176165871,1.6847451358754113,1.7622712962922507,0.47174704821260904,0.2770065721288005,0.7606681532915589,1.033801629941354,-1.8906106359086448,-1.0838457950178066,-1.7849027641873099,0.13600080807200818,10.002224556862028
